Wall time,Step,Value
1598540261.0941362,0,0.5558032393455505
1598542211.779591,1,0.6662102937698364
1598543595.7539916,2,0.7772244215011597
1598544857.8303657,3,0.8761429786682129
1598546120.7836595,4,0.9385676383972168
1598547382.4188514,5,0.9644795060157776
1598548642.7615788,6,0.9750338792800903
1598549921.7061675,7,0.9807450771331787
1598551797.8174653,8,0.9840798377990723
1598553731.0425239,9,0.9868054389953613
1598555671.2919173,10,0.9880425930023193
1598557578.0051928,11,0.9883880019187927
1598559521.4105904,12,0.9905421137809753
1598561429.3124042,13,0.9920945167541504
1598563360.09064,14,0.9927904009819031
1598565327.8634808,15,0.9924198389053345
1598567243.3958342,16,0.9937010407447815
1598569154.260041,17,0.9940527081489563
1598571083.4111516,18,0.994310200214386
1598573013.6434803,19,0.994612455368042
1598574933.7866662,20,0.9945613741874695
1598576855.0388823,21,0.9951391816139221
1598578751.4115605,22,0.9955222606658936
1598580649.2003667,23,0.9951454401016235
1598582558.0103667,24,0.9958299994468689
1598584460.503971,25,0.9956227540969849
1598586380.8576446,26,0.9962890148162842
1598588290.9302216,27,0.9967154860496521
1598590214.6001208,28,0.996300995349884
1598591607.9584334,29,0.9964077472686768
1598592877.6360247,30,0.9963135719299316
1598594148.520047,31,0.9965270757675171
1598595414.9534745,32,0.9964208602905273
1598596865.7463677,33,0.9964956641197205
1598598758.5204337,34,0.9968536496162415
1598600662.0421846,35,0.9968410730361938
1598602576.3599346,36,0.9973874688148499
1598604478.1757884,37,0.9970106482505798
1598606376.8170633,38,0.9971425533294678
1598608284.3329685,39,0.9974192380905151
1598610210.2318425,40,0.9974879622459412
1598612116.7433162,41,0.9976072907447815
1598614028.0346875,42,0.9976826310157776
1598615952.8493505,43,0.9973372220993042
1598617873.2684712,44,0.997688889503479
1598619781.4250855,45,0.9978525042533875
1598621665.5218425,46,0.9973748922348022
1598623577.2367005,47,0.9977579712867737
1598625504.1698494,48,0.9979526996612549
1598627445.9853866,49,0.9978836178779602
1598629363.936618,50,0.9978082180023193
1598631279.822862,51,0.9980908632278442
1598633207.226205,52,0.9977709054946899
1598635143.787083,53,0.9978710412979126
1598636863.2283945,54,0.9980908632278442
1598638129.560835,55,0.9979652166366577
1598639397.4634402,56,0.9979024529457092
1598640670.9918666,57,0.9977328777313232
1598641941.5962265,58,0.9981287717819214
1598643209.9111567,59,0.9979212880134583
1598644490.672299,60,0.9980342984199524
1598645756.52346,61,0.9982227087020874
1598647032.1123033,62,0.9983294606208801
1598648299.2187314,63,0.998065710067749
1598649887.0137808,64,0.9979526996612549
1598651801.5002325,65,0.9982669353485107
1598653695.3382275,66,0.998367190361023
1598655581.9038858,67,0.998386025428772
1598657471.8365297,68,0.9984299540519714
1598659388.3396668,69,0.9983797073364258
1598661304.2104092,70,0.9984173774719238
1598663214.4105794,71,0.99812251329422
1598665114.8465433,72,0.998367190361023
1598666997.3892894,73,0.9983232021331787
1598668885.8603506,74,0.9985053539276123
1598670775.8347752,75,0.9985116124153137
1598672674.4323003,76,0.9986057877540588
1598674571.8345785,77,0.9988193511962891
1598676464.892132,78,0.9987190365791321
1598678374.9534574,79,0.9987000226974487
1598680289.077912,80,0.9986057877540588
1598682230.57649,81,0.9986183643341064
1598684145.4636357,82,0.9985681176185608
1598686057.5300462,83,0.9988507628440857
1598687959.1878853,84,0.9985869526863098
1598689747.0051854,85,0.9988885521888733
1598691013.454531,86,0.9987251162528992
1598692284.9629028,87,0.9985618591308594
1598693557.8210478,88,0.9985618591308594
1598694831.0550635,89,0.9987314343452454
1598696103.2060807,90,0.9987627863883972
1598697370.7175004,91,0.9987567067146301
1598698642.244907,92,0.9986246228218079
1598699913.9764621,93,0.9985869526863098
1598701182.0360465,94,0.9985304474830627
1598702452.9368153,95,0.9988318681716919
1598703724.5349975,96,0.9987691044807434
1598704996.96142,97,0.9988444447517395
1598706266.0555115,98,0.9987002015113831
1598707540.8073835,99,0.9988570213317871
