Wall time,Step,Value
1598619085.9182441,228171,0.0011998414993286133
1598619236.5982459,228583,0.0004933476448059082
1598619237.153029,228586,0.0008278489112854004
1598619393.1357903,228999,0.008020609617233276
1598619504.4743063,229290,0.010806471109390259
1598619571.0574412,229444,0.005918726325035095
1598619621.582221,229573,0.000456392765045166
1598619876.669779,230243,0.0011700987815856934
1598620173.2590199,231023,0.00222150981426239
1598620566.4222412,232060,0.004857584834098816
1598620603.261839,232174,0.00050334632396698
1598620607.707827,232192,0.0006569921970367432
1598620711.1542683,232435,0.012972071766853333
1598621097.137649,233470,0.0016529709100723267
1598621100.735252,233485,0.0007555335760116577
1598621163.9362001,233632,0.00036516785621643066
1598621236.1956952,233809,0.017280325293540955
1598621275.8062472,233937,0.005942583084106445
1598621462.006237,234458,0.0019053518772125244
1598621643.2129455,234917,0.011570185422897339
1598621697.505411,235059,0.0016314685344696045
1598621754.42226,235215,0.00596107542514801
1598621792.1423786,235309,0.00020870566368103027
1598622398.389528,236906,0.00656948983669281
1598622832.270253,238047,0.0018174946308135986
1598623049.0763614,238615,0.001152336597442627
1598623131.7096922,238814,9.623169898986816e-05
1598623323.9817507,239338,0.0011419355869293213
1598623613.8347702,240094,0.03980556130409241
1598624171.2302415,241531,0.0001754164695739746
1598624210.5912282,241629,0.0006569623947143555
1598624374.5084438,242064,0.00023630261421203613
1598624482.4293919,242341,0.0011192113161087036
1598624951.7182357,243571,0.0004546642303466797
1598625464.2083106,244900,0.0006264746189117432
1598625792.300204,245714,0.0016075372695922852
1598625916.6715364,246050,0.0014261603355407715
1598626263.4457936,246939,0.0010084807872772217
1598626492.4962118,247507,0.0014244019985198975
1598626548.1815264,247694,0.0006330162286758423
1598626782.3500202,248292,9.819865226745605e-05
1598626843.2042205,248435,0.0013454854488372803
1598627033.560193,248960,0.0021526068449020386
1598627318.6502552,249676,0.0009554922580718994
1598627464.0822544,250024,0.00038857758045196533
1598627539.022228,250242,0.002542167901992798
1598627783.0421562,250869,0.00044092535972595215
1598627958.2447186,251319,0.004401504993438721
1598628099.045369,251695,0.000505983829498291
1598628130.9250722,251796,0.007962360978126526
1598628145.15879,251809,0.0006961226463317871
1598628246.3991292,252066,0.012180328369140625
1598628350.0227776,252339,0.002494111657142639
1598628435.6748054,252585,0.0013882070779800415
1598628668.9244642,253200,0.011776730418205261
1598628763.6173363,253439,0.0007249116897583008
1598629087.6994188,254294,0.00424174964427948
1598629148.3243804,254422,0.0005558431148529053
1598629219.6783144,254601,0.0023407936096191406
1598629241.1500938,254690,0.0035179108381271362
1598629545.3090975,255462,0.0007257908582687378
1598629740.8942933,255995,0.0012026876211166382
1598630033.1928842,256730,0.0020300596952438354
1598630117.6678085,256945,0.015717655420303345
1598630540.104977,258062,0.06936010718345642
1598630607.482856,258207,0.0009313821792602539
1598630651.9702692,258350,0.00041684508323669434
1598630738.7145119,258568,0.002235114574432373
1598630888.786225,258959,0.0006126165390014648
1598630950.0982451,259111,0.0002721250057220459
1598630952.3864923,259122,0.0014055073261260986
1598631188.8022385,259736,0.00012284517288208008
1598631298.8551009,260035,0.00887387990951538
1598631378.7997296,260211,0.0002664625644683838
1598631496.430802,260531,0.005991429090499878
1598631660.2302325,260953,0.011793911457061768
1598632192.6612508,262325,0.0012142211198806763
1598632266.3987248,262512,0.00010636448860168457
1598632270.0692616,262527,6.026029586791992e-05
1598632291.2194405,262598,0.0035304129123687744
1598632390.2302165,262853,0.0009640604257583618
1598632552.293445,263300,0.0007510483264923096
1598632808.833102,263947,0.016514569520950317
1598632911.0103714,264212,0.0025999844074249268
1598633196.8908877,264960,0.0003020763397216797
1598633315.8481047,265272,0.0006284117698669434
1598633451.579602,265601,0.0007774233818054199
1598633475.2211058,265694,0.00021332502365112305
1598633651.5742629,266124,0.0010066330432891846
1598633857.126621,266658,0.000980183482170105
1598634235.1942232,267643,0.00022855401039123535
1598634307.6142414,267806,0.000980079174041748
1598634308.0823498,267808,0.003623753786087036
1598634332.37648,267897,0.0014063715934753418
1598634638.2169583,268687,0.0002821385860443115
1598634658.0889652,268716,0.008037924766540527
1598634861.5857656,269272,0.00031951069831848145
1598635284.0494606,270341,0.0055221617221832275
1598635366.883232,270593,0.0031295418739318848
1598635478.7437387,270861,0.0019280463457107544
1598635554.7705226,271052,9.033083915710449e-05
1598635608.8263338,271185,0.0002708137035369873
1598635749.268239,271556,0.00018164515495300293
1598635945.3669477,272073,0.00029653310775756836
1598636059.9942985,272344,0.00032204389572143555
1598636218.171212,272751,0.0010988563299179077
1598636285.153116,272938,0.0017852038145065308
1598636533.8208146,273783,7.003545761108398e-05
1598636971.7555666,275402,0.0041746944189071655
1598636972.3077972,275405,0.000862807035446167
1598637000.7597709,275526,0.0031487494707107544
1598637311.383009,276767,0.0006148070096969604
1598637484.2066941,277439,0.0024545639753341675
1598637813.4151125,278747,0.003203481435775757
1598637845.0483117,278879,0.000796198844909668
1598637889.887942,279048,0.0002073049545288086
1598637996.7914639,279472,0.03513249754905701
1598637998.4683354,279481,0.000508621335029602
1598638008.5362701,279501,0.0003740936517715454
1598638101.7885892,279890,0.00037285685539245605
1598638249.0831094,280453,0.00033602118492126465
1598638293.2801273,280618,0.0003574192523956299
1598638366.2484682,280904,0.001748397946357727
1598638456.416359,281277,0.007255151867866516
1598638524.213374,281536,0.0007041692733764648
1598638567.92254,281702,0.0006527453660964966
1598638699.5542684,282229,0.009628832340240479
1598638805.1955302,282650,0.01602265238761902
1598639075.788357,283706,9.045004844665527e-05
1598639225.2849767,284303,0.003001973032951355
1598639368.9986813,284886,0.00121384859085083
1598639536.6213272,285537,0.0002860128879547119
1598639713.9178371,286234,0.0030997395515441895
1598639834.6581829,286703,0.00031071901321411133
1598639942.1631572,287135,0.0015176832675933838
1598639943.6444323,287143,0.00023958086967468262
1598640003.1621683,287386,0.003911867737770081
1598640355.03837,288760,0.0023677945137023926
1598640400.973943,288937,0.00600394606590271
1598640481.217551,289252,0.004184111952781677
1598640510.1885152,289364,0.0033070743083953857
1598640668.2754133,289985,0.0005888044834136963
1598640885.8095036,290816,0.0009968578815460205
1598641443.7133825,293017,0.0010064542293548584
1598641647.5808194,293826,0.0004316568374633789
1598641692.928369,294001,0.002826020121574402
1598642052.799414,295408,0.00321158766746521
1598642090.8302772,295573,0.15344074368476868
1598642421.8744352,296881,0.0026854276657104492
1598642796.490105,298351,0.004137873649597168
1598642813.7578466,298413,0.0002671778202056885
1598643001.3851287,299168,0.0016825348138809204
1598643081.0626445,299485,0.00021311640739440918
1598643397.8154514,300714,0.0003628730773925781
1598643426.9874911,300833,0.0003288090229034424
1598643464.135856,300993,0.00047275424003601074
1598643476.7412164,301028,0.00017526745796203613
1598643684.888763,301829,0.00018003582954406738
1598643840.931672,302431,0.00031945109367370605
1598643852.6669457,302494,0.002278536558151245
1598644000.8709412,303066,0.001467376947402954
1598644247.2370563,304023,0.0002797544002532959
1598644309.612908,304279,0.000927269458770752
1598644573.7896738,305304,0.0006644129753112793
1598644879.0987864,306506,0.00013300776481628418
1598645069.6035862,307270,0.0030575543642044067
1598645361.7333374,308411,0.0002619028091430664
1598645471.0560212,308855,0.03195282816886902
1598645512.3070939,309009,0.00032667815685272217
1598645695.6435425,309747,0.0004905164241790771
1598645699.80738,309764,0.0021166950464248657
1598645739.8774426,309916,0.00047981739044189453
1598645746.1877499,309944,0.008090302348136902
1598645789.8659096,310106,0.01626560091972351
1598645831.9322104,310294,0.003968164324760437
1598646178.1092134,311639,0.00033545494079589844
1598646419.3147817,312587,0.0010286569595336914
1598646464.4593918,312755,0.00026044249534606934
1598646714.7266824,313736,0.00017029047012329102
1598646759.7563355,313906,0.00021821260452270508
1598646767.3563266,313947,0.00013944506645202637
1598646852.4990885,314291,0.0007882863283157349
1598646976.3002524,314780,0.004405111074447632
1598647077.1242476,315169,0.0002371072769165039
1598647182.4949741,315589,0.001990899443626404
1598647334.9855042,316196,0.0004508793354034424
1598647486.6686556,316795,0.0002200007438659668
1598647715.5575411,317697,0.0029512643814086914
1598647799.1470869,318006,0.0001945793628692627
1598647902.0359488,318409,0.0033405423164367676
1598648006.1937344,318828,0.021396934986114502
1598648078.6372635,319111,0.000244140625
1598648159.172917,319435,0.00010246038436889648
1598648286.8564317,319941,0.05913668870925903
1598648308.1194642,320013,0.008001744747161865
1598648372.4823046,320282,0.0002981722354888916
1598648398.7149627,320391,0.00010189414024353027
1598648490.519502,320743,0.0002371370792388916
